Unnamed: 0,words,sentence,labels_y
"[425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425]","['Colonel', 'Bolton', 'often', 'sent', 'verbal', 'orders', 'for', 'articles', 'as', 'did', 'some', 'other', 'secretaries', 'and', 'sometimes', 'necessity', 'required', 'it', 'and', 'often', 'they', 'were', 'charged', 'and', 'others', 'substituted', 'of', 'equal', 'value', 'with', 'other', 'irregularities', ',', 'the', 'consequence', 'of', 'a', 'crew', 'of', 'Indians', 'before', 'unknown', ',', 'of', 'an', 'encrease', 'of', 'duties', ',', 'and', 'the', 'necessity', 'for', 'sending', 'them', 'to', 'plant', 'well', 'satisfied', '.']","Colonel Bolton often sent verbal orders for articles as did some other secretaries and sometimes necessity required it and often they were charged and others substituted of equal value with other irregularities , the consequence of a crew of Indians before unknown , of an encrease of duties , and the necessity for sending them to plant well satisfied .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426]","['Colonel', 'Johnson', 'thereupon', 'issued', 'the', 'best', 'orders', 'he', 'could', 'devise', 'for', 'the', 'preventing', 'abuses', 'and', 'the', 'better', 'regulation', 'of', 'matters', 'relating', 'to', 'goods', 'payment', 'of', 'expenses', ',', 'and', 'proceeding', 'to', 'the', 'discharge', 'of', 'the', 'principal', 'objects', 'of', 'his', 'duty', ',', 'he', ',', 'accordingly', 'to', 'a', 'plan', 'long', 'since', 'proposed', ',', 'formed', 'the', 'Indians', 'into', 'Companies', 'and', 'by', 'degrees', 'taught', 'them', 'to', 'feel', 'the', 'convenience', 'of', 'having', 'officers', 'set', 'apart', 'to', 'each', ',', 'which', 'they', 'were', 'soon', 'not', 'only', 'reconciled', 'to', 'but', 'highly', 'pleased', 'with', ',', 'by', 'which', 'means', 'he', 'gave', 'some', 'degree', 'of', 'method', 'and', 'form', 'to', 'the', 'most', 'Independent', 'race', 'of', 'the', 'Indians', ',', 'greatly', 'facilitated', 'all', 'business', 'with', 'them', 'and', 'by', 'a', 'prudent', 'arrangement', 'of', 'his', 'officers', 'those', 'who', 'were', 'before', 'uninformed', 'became', 'in', 'a', 'little', 'time', 'some', 'of', 'the', 'most', 'approved', 'and', 'usefull', 'persons', 'in', 'his', 'department', ',', 'being', 'constantly', 'quartered', 'at', 'such', 'places', 'or', 'sent', 'on', 'some', 'services', 'as', 'tended', 'most', 'to', 'their', 'improvement', 'and', 'the', 'public', 'advantage', ',', 'whilst', 'by', 'spiriting', 'up', 'and', 'employing', 'the', 'Indians', 'with', 'constant', ""party's"", 'along', 'the', 'frontiers', 'from', 'Fort', 'Stanwix', 'to', 'Fort', 'Pitt', 'he', 'so', 'harrassed', 'the', 'back', 'settlements', ',', 'as', 'finally', 'to', 'drive', 'numbers', 'of', 'them', 'from', 'their', 'plantation', 'destroying', 'their', 'houses', ',', 'mills', ',', 'graneries', ',', '&', 'c', ',', 'frequently', 'defeating', 'their', 'scouting', 'parties', 'killing', 'and', 'captivating', 'many', 'of', 'their', 'people', 'amounting', 'in', 'the', 'whole', 'to', 'near', '900', 'and', 'all', 'this', 'with', 'few', 'or', 'no', 'instances', 'of', 'savage', 'cruelty', 'exclusive', 'of', 'what', 'they', 'performed', 'when', 'assisted', 'by', 'His', 'Majesty', ""'s"", 'Troops', 'as', 'will', 'appear', 'from', 'his', 'returns', '.']","Colonel Johnson thereupon issued the best orders he could devise for the preventing abuses and the better regulation of matters relating to goods payment of expenses , and proceeding to the discharge of the principal objects of his duty , he , accordingly to a plan long since proposed , formed the Indians into Companies and by degrees taught them to feel the convenience of having officers set apart to each , which they were soon not only reconciled to but highly pleased with , by which means he gave some degree of method and form to the most Independent race of the Indians , greatly facilitated all business with them and by a prudent arrangement of his officers those who were before uninformed became in a little time some of the most approved and usefull persons in his department , being constantly quartered at such places or sent on some services as tended most to their improvement and the public advantage , whilst by spiriting up and employing the Indians with constant party's along the frontiers from Fort Stanwix to Fort Pitt he so harrassed the back settlements , as finally to drive numbers of them from their plantation destroying their houses , mills , graneries , & c , frequently defeating their scouting parties killing and captivating many of their people amounting in the whole to near 900 and all this with few or no instances of savage cruelty exclusive of what they performed when assisted by His Majesty 's Troops as will appear from his returns .","['B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427]","['Coming', 'along', 'the', 'clear,', 'open', 'roads', 'that', 'lead', 'to', 'the', 'mountains,', 'one', 'scarcely', 'notices', 'the', 'crucifixes', 'and', 'the', 'shrines.']","Coming along the clear, open roads that lead to the mountains, one scarcely notices the crucifixes and the shrines.","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect']"
"[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428]","['Coming', 'out', 'into', 'the', 'Piazza', 'again', ',', 'and', 'turning', 'to', 'the', 'left', 'down', 'Via', 'S.']","Coming out into the Piazza again , and turning to the left down Via S.","['O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]","['Complete', 'camping', 'outfits', 'may', 'be', 'obtained', 'from', 'Spokane', 'Falls', ',', 'the', 'nearest', 'town', 'on', 'the', 'line', 'of', 'the', 'railroad', '.']","Complete camping outfits may be obtained from Spokane Falls , the nearest town on the line of the railroad .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430, 430]","['Complete', 'dams', 'are', 'formed', 'of', 'the', 'bodies', 'of', 'these', 'animals', 'in', 'some', 'of', 'the', 'morasses', 'of', 'the', 'rivers', ';', 'from', 'this', 'we', 'may', 'form', 'some', 'idea', 'of', 'the', 'decrease', 'of', 'the', 'buffaloes', ',', 'which', 'are', 'now', 'found', 'on', 'the', 'other', 'side', 'of', 'the', 'Rocky', 'Mountains', ',', 'where', 'they', 'were', 'not', 'originally', 'met', 'with', ',', 'but', 'whither', 'they', 'have', 'been', 'driven', '.']","Complete dams are formed of the bodies of these animals in some of the morasses of the rivers ; from this we may form some idea of the decrease of the buffaloes , which are now found on the other side of the Rocky Mountains , where they were not originally met with , but whither they have been driven .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431]","['Con^', 'Y', '2', 'tent', '3H', 'TRAVELS', 'TO', 'DISCOVER', 'tent', 'with', 'this', 'advantage', ',', 'and', 'fihdifig', 'his', 'army', 'eti-', 'tirely', 'difperfed', ',', 'he', 'paflfed', 'the', 'fources', 'bfthe', 'Nile', 'at', 'Geefh', ',', 'defcended', 'into', 'the', 'plain', 'of', 'Afloat', ',', 'aiid', 'en-', 'camped', 'near', 'Gooderoo', ',', 'a', 'fmall', 'lake', 'there', ',', 'intending', 'to', 'pafs', 'the', 'night', ',', 'and', 'colTecl', 'his', 'fcattered', ""'"", 'forces', '.']","Con^ Y 2 tent 3H TRAVELS TO DISCOVER tent with this advantage , and fihdifig his army eti- tirely difperfed , he paflfed the fources bfthe Nile at Geefh , defcended into the plain of Afloat , aiid en- camped near Gooderoo , a fmall lake there , intending to pafs the night , and colTecl his fcattered ' forces .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432]","['Consider', 'then', 'those', 'splendid', 'young', 'men', 'in', 'the', 'Raising', 'of', 'Tabitha', ',', 'who', 'pass', 'by', 'almost', 'unconcerned', ',', 'though', 'one', 'has', 'turned', 'his', 'head', 'to', 'see', ';', 'the', 'sheer', 'loveliness', 'of', 'Eve', 'and', 'Adam', ',', 'really', 'for', 'the', 'first', 'time', 'born', 'again', 'here', 'naked', 'and', 'unashamed', ';', 'or', 'the', 'easy', 'and', 'beautiful', 'gesture', 'of', 'the', 'angel', ',', 'who', 'bids', 'them', 'begone', 'out', 'of', 'the', 'gate', 'of', 'Paradise', '.']","Consider then those splendid young men in the Raising of Tabitha , who pass by almost unconcerned , though one has turned his head to see ; the sheer loveliness of Eve and Adam , really for the first time born again here naked and unashamed ; or the easy and beautiful gesture of the angel , who bids them begone out of the gate of Paradise .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433]","['Contrary', 'to', 'our', 'usual', 'custom', ',', 'the', 'dogs', 'had', 'been', 'allowed', 'to', 'rest', 'in', 'their', 'traces', 'attached', 'to', 'the', 'sleds', '.']","Contrary to our usual custom , the dogs had been allowed to rest in their traces attached to the sleds .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[434, 434, 434, 434, 434, 434, 434, 434, 434]","['Cook', 'Language:', 'English', 'We', 'had', 'reached', 'our', 'destination', '.']",Cook Language: English We had reached our destination .,"['B-aspect', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'I-aspect', 'O']"
"[435, 435, 435, 435]","['Cook', 'Title:', 'Frederick', 'A.']",Cook Title: Frederick A.,"['B-aspect', 'O', 'B-aspect', 'O']"
"[436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436]","['Corvinus', 'died', 'in', 'the', 'eleventh', 'year', 'of', 'our', 'era', ',', 'so', 'that', 'the', 'tomb', 'has', 'stood', 'for', 'upwards', 'of', 'eighteen', 'centuries', 'and', 'a', 'half', ';', 'and', 'it', 'is', 'as', 'likely', 'to', 'stand', 'as', 'many', 'more', ',', 'for', 'what', 'remains', 'of', 'it', 'is', 'as', 'firm', 'and', 'enduring', 'as', 'a', 'rock', '.']","Corvinus died in the eleventh year of our era , so that the tomb has stood for upwards of eighteen centuries and a half ; and it is as likely to stand as many more , for what remains of it is as firm and enduring as a rock .","['B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437]","['Cougars', ',', 'or', 'mountain', 'lions', ',', 'are', 'part', 'of', 'the', 'wildlife', 'of', 'the', 'park', 'and', ',', 'strange', 'to', 'say', ',', 'are', 'occasionally', 'seen', 'in', 'broad', 'daylight', '.']","Cougars , or mountain lions , are part of the wildlife of the park and , strange to say , are occasionally seen in broad daylight .","['B-aspect', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438]","['Coyotes', 'and', 'foxes', 'are', 'not', 'as', 'numerous', 'as', 'they', 'once', 'were', 'on', 'the', 'mesa', '.']",Coyotes and foxes are not as numerous as they once were on the mesa .,"['B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[439, 439, 439, 439, 439, 439, 439]","['Croce', 'in', 'the', 'tomb', 'by', 'Rossellino', '.']",Croce in the tomb by Rossellino .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[440, 440, 440, 440, 440, 440, 440, 440, 440]","['Cross', 'foxes', ':', '200', 'to', '300', '.', '10', '.']",Cross foxes : 200 to 300 . 10 .,"['B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441]","['Crossing', 'some', 'cultivated', 'fields', ',', 'a', 'bold', 'eminence', 'of', 'trachytic', 'tufa', ',', 'covered', 'with', 'scanty', 'grass', 'and', 'tufts', 'of', 'brushwood', ',', 'rises', 'between', 'you', 'and', 'the', 'sea', ',', 'forming', 'part', 'of', 'a', 'range', 'of', 'low', 'hills', ',', 'which', 'evidently', 'mark', 'the', 'ancient', 'coast-line', '.']","Crossing some cultivated fields , a bold eminence of trachytic tufa , covered with scanty grass and tufts of brushwood , rises between you and the sea , forming part of a range of low hills , which evidently mark the ancient coast-line .","['O', 'O', 'B-aspect', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442]","['Crossing', 'the', 'Badush', ',', 'and', 'ascending', 'a', 'narrow', 'ravine', 'through', 'which', 'it', 'flows', ',', 'we', 'camped', 'at', 'its', 'source', 'at', 'the', 'junction', 'of', 'two', 'wild', 'gullies', ',', 'where', 'the', 'Sahib', ',', 'after', 'sundry', 'serious', 'risks', ',', 'had', 'already', 'arrived', '.']","Crossing the Badush , and ascending a narrow ravine through which it flows , we camped at its source at the junction of two wild gullies , where the Sahib , after sundry serious risks , had already arrived .","['O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443]","['Crust', '.', 'p.', '304', ')', 'refers', 'the', 'genus', 'to', 'the', 'VanntompsoniidcF', '^', 'defining', 'the', 'famil', ')', '-', 'as', 'having', ',', 'in', 'the', 'male', 'sex', ',', '``', 'well-developed', 'swimming-branches', ""''"", 'on', 'the', 'first', 'four', 'legs', '.']","Crust . p. 304 ) refers the genus to the VanntompsoniidcF ^ defining the famil ) - as having , in the male sex , `` well-developed swimming-branches '' on the first four legs .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[444, 444, 444, 444, 444]","['Cyclaspis', 'Sibogcr', 'n.', 'sp', '.']",Cyclaspis Sibogcr n. sp .,"['B-aspect', 'I-aspect', 'O', 'O', 'O']"
"[445, 445, 445, 445, 445]","['Cyclaspis', 'pcrscidpta', 'n.', 'sp', '.']",Cyclaspis pcrscidpta n. sp .,"['B-aspect', 'I-aspect', 'O', 'O', 'O']"
"[446, 446]","['Cyclaspoides', '.']",Cyclaspoides .,"['B-aspect', 'O']"
"[447, 447, 447]","['Cyclaspoides', 'sp', '.']",Cyclaspoides sp .,"['B-aspect', 'O', 'O']"
"[448, 448, 448, 448, 448, 448, 448, 448, 448, 448, 448, 448]","['Cyclaspoides', 'sp', '.', '(', 'in', 'atrial', 'cavity', 'of', 'an', 'Ascidian', ')', '.']",Cyclaspoides sp . ( in atrial cavity of an Ascidian ) .,"['B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O']"
[449],['D.'],D.,['B-aspect']
"[450, 450, 450, 450, 450, 450]","['Dark', 'sand', 'with', 'small', 'stones', '.']",Dark sand with small stones .,"['O', 'B-aspect', 'O', 'O', 'B-aspect', 'O']"
"[451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451]","['Darkness', 'soon', 'overtook', 'the', 'travelers', 'and', 'the', 'following', 'circumstance', 'created', 'considerable', 'merriment', 'for', 'the', 'hosts', ',', 'at', 'least', '.']","Darkness soon overtook the travelers and the following circumstance created considerable merriment for the hosts , at least .","['B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'I-aspect', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O']"
"[452, 452, 452, 452, 452]","['De', 'Galinée', ""'s"", 'original', 'MS.']",De Galinée 's original MS.,"['B-aspect', 'I-aspect', 'O', 'O', 'O']"
"[453, 453, 453, 453]","['Deep', 'sea', 'trawl', '.']",Deep sea trawl .,"['B-aspect', 'I-aspect', 'O', 'O']"
