sentence,text,_sentence_text,aspect_cat
BHL_7_sample_Dutch_19.0.txt_20707-21092,wortels,"Wanneer men op de tot dusver gebruikelijke wijze oude planten van dit geslacht , die een goed ontwikkeld cephalium bezitten , in het wild verzamelt , met het doel om ze levend over te brengen , moet men zeer veel zorg gebruiken om de wortels niet te beschadigen , en vaak zijn deze te groot , om ze daarna met goed gevolg in een pot over te planten en daarin aan den groei te krijgen .",FLORA
BHL_7_sample_Dutch_19.0.txt_21199-21315,cephalium,"Kiest men jongere planten , dan is deze kans gunstiger ; maar in onze plantenkassen ontwikkelt zich geen cephalium .",FLORA
BHL_7_sample_Dutch_19.0.txt_21316-21368,zaad,Men kan deze planten zeer goed uit zaad aankweeken .,FLORA
BHL_7_sample_Dutch_19.0.txt_21369-21554,bes,"Iedere bes bevat in de holte van haar vruchtvleesch een groot getal zwarte zaadjes , die gemakkelijk ontkiemen ; dit geschiedt ook uit overgezonden zaden in onze kassen zonder bezwaar .",FLORA
BHL_7_sample_Dutch_19.0.txt_21369-21554,vruchtvleesch,"Iedere bes bevat in de holte van haar vruchtvleesch een groot getal zwarte zaadjes , die gemakkelijk ontkiemen ; dit geschiedt ook uit overgezonden zaden in onze kassen zonder bezwaar .",FLORA
BHL_7_sample_Dutch_19.0.txt_21369-21554,zaadjes,"Iedere bes bevat in de holte van haar vruchtvleesch een groot getal zwarte zaadjes , die gemakkelijk ontkiemen ; dit geschiedt ook uit overgezonden zaden in onze kassen zonder bezwaar .",FLORA
BHL_7_sample_Dutch_19.0.txt_21369-21554,zaden,"Iedere bes bevat in de holte van haar vruchtvleesch een groot getal zwarte zaadjes , die gemakkelijk ontkiemen ; dit geschiedt ook uit overgezonden zaden in onze kassen zonder bezwaar .",FLORA
BHL_7_sample_Dutch_19.0.txt_22076-22219,Melocacti,"Algemeen is men van gevoelen , dat de Melocacti zeer oud worden , en 70 een hoogen leeftijd bereikt hebben , voordat zij hun cephalium vormen .",FLORA
BHL_7_sample_Dutch_19.0.txt_22076-22219,cephalium,"Algemeen is men van gevoelen , dat de Melocacti zeer oud worden , en 70 een hoogen leeftijd bereikt hebben , voordat zij hun cephalium vormen .",FLORA
BHL_7_sample_Dutch_19.0.txt_22787-23011,stam,"Hierbij moet natuurlijk onderscheid worden gemaakt tusschen den tijd , dien de stam behoeft om tot zijn volwassen staat te geraken , en den tijd , gedurende welken hij dan nog kan blijven leven en zijn cephalium vergrooten .",FLORA
BHL_7_sample_Dutch_19.0.txt_22787-23011,cephalium,"Hierbij moet natuurlijk onderscheid worden gemaakt tusschen den tijd , dien de stam behoeft om tot zijn volwassen staat te geraken , en den tijd , gedurende welken hij dan nog kan blijven leven en zijn cephalium vergrooten .",FLORA
BHL_7_sample_Dutch_19.0.txt_24120-24286,halfbolvormige cephaliën,"Van sommige heeft men slechts kleine halfbolvormige cephaliën waargenomen , bij de meeste verheffen zij zich daarna tot een cylinder van kleinere of grootere hoogte .",FLORA
BHL_7_sample_Dutch_19.0.txt_24287-24396,cephalien,Op de eilanden beneden den wind zag ik de cephalien niet hooger dan 12 cm . en dat nog wel bij uitzondering .,FLORA
BHL_7_sample_Dutch_19.0.txt_24397-24435,. communis,"Bij M. communis daaren¬ tegen , op St.",FLORA
BHL_7_sample_Dutch_19.0.txt_24490-24629,cephalium,"De grens waartoe elke soort haar cephalium ontwikkelen kan , is na- A tuurlijk ook alleen door voortgezette waarneming in loco te bepalen .",FLORA
BHL_7_sample_Dutch_19.0.txt_24710-24752,stam,De stam neemt weinig meer in grootte toe .,FLORA
BHL_7_sample_Dutch_19.0.txt_24806-24918,vaatbundelstrengen,"Uitgenomen eenige vaatbundelstrengen , diè in de wortels uitloopen , is alles een vleezig en sappig parenchijm .",FLORA
BHL_7_sample_Dutch_19.0.txt_24806-24918,wortels,"Uitgenomen eenige vaatbundelstrengen , diè in de wortels uitloopen , is alles een vleezig en sappig parenchijm .",FLORA
BHL_7_sample_Dutch_19.0.txt_24806-24918,parenchijm,"Uitgenomen eenige vaatbundelstrengen , diè in de wortels uitloopen , is alles een vleezig en sappig parenchijm .",FLORA
BHL_7_sample_Dutch_19.0.txt_25006-25236,stam,"De stam is dus hoofdzakelijk een voorraadschuur van water , die bij gunstige gelegenheden , als het regent , wordt aangevuld , en in dien tusschentijd slechts zeer langzaam voor de ontwikkeling van het cepha- lium gebruikt wordt .",FLORA
BHL_7_sample_Dutch_19.0.txt_25006-25236,cepha- lium,"De stam is dus hoofdzakelijk een voorraadschuur van water , die bij gunstige gelegenheden , als het regent , wordt aangevuld , en in dien tusschentijd slechts zeer langzaam voor de ontwikkeling van het cepha- lium gebruikt wordt .",FLORA
BHL_7_sample_Dutch_19.0.txt_25237-25417,vetplanten,"Zeker niet minder dan andere vetplanten leveren deze planten een merkwaardig voorbeeld aan van voeging naar een dor , slechts door on¬ regelmatige regentijden afgewisseld klimaat .",FLORA
BHL_7_sample_Dutch_19.0.txt_25418-25739,cephalium,"Wanneer het cephalium door de eene of andere oorzaak vernietigd wordt , hetzij door dieren of ook wel door den mensch — de negers ge¬ bruiken de wol daarvan als tonder — sterft de plant niet noodzakelijk , maar brengt vaak nieuwe zijtakken rondom den ouden top voort , die elk zeer spoedig tot cephaliumvorming overgaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_25418-25739,wol,"Wanneer het cephalium door de eene of andere oorzaak vernietigd wordt , hetzij door dieren of ook wel door den mensch — de negers ge¬ bruiken de wol daarvan als tonder — sterft de plant niet noodzakelijk , maar brengt vaak nieuwe zijtakken rondom den ouden top voort , die elk zeer spoedig tot cephaliumvorming overgaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_25418-25739,zijtakken,"Wanneer het cephalium door de eene of andere oorzaak vernietigd wordt , hetzij door dieren of ook wel door den mensch — de negers ge¬ bruiken de wol daarvan als tonder — sterft de plant niet noodzakelijk , maar brengt vaak nieuwe zijtakken rondom den ouden top voort , die elk zeer spoedig tot cephaliumvorming overgaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_25740-25906,dorengroepen,Op die takken staan de dorengroepen meer gedrongen boven elkander en zijn de rand dorens in elke groep meer zijwaarts uitgegroeid dan op den oorspronke- lijken stam .,FLORA
BHL_7_sample_Dutch_19.0.txt_25740-25906,rand dorens,Op die takken staan de dorengroepen meer gedrongen boven elkander en zijn de rand dorens in elke groep meer zijwaarts uitgegroeid dan op den oorspronke- lijken stam .,FLORA
BHL_7_sample_Dutch_19.0.txt_25740-25906,stam,Op die takken staan de dorengroepen meer gedrongen boven elkander en zijn de rand dorens in elke groep meer zijwaarts uitgegroeid dan op den oorspronke- lijken stam .,FLORA
BHL_7_sample_Dutch_19.0.txt_26050-26185,Melocactus communis,"Eustatius zag ik een bizonder zwaar exemplaar van Melocactus communis , dat door niet minder dan twaalf zoodanige koppen gekroond was .",FLORA
BHL_7_sample_Dutch_19.0.txt_26186-26391,Cereus,"Eene bizonderheid , die ook op dat eiland bij diezelfde soort werd waargenomen , was een platte kam vorming of fasciatie , welk verschijnsel wel bij soorten van Cereus maar niet bij Melocactus bekend was .",FLORA
BHL_7_sample_Dutch_19.0.txt_26186-26391,Melocactus,"Eene bizonderheid , die ook op dat eiland bij diezelfde soort werd waargenomen , was een platte kam vorming of fasciatie , welk verschijnsel wel bij soorten van Cereus maar niet bij Melocactus bekend was .",FLORA
BHL_7_sample_Dutch_19.0.txt_26720-26870,bloemen,"Ik vermeldde reeds , dat de bloemen op het cephalium nu eens min of meer buiten de wol uitsteken , dan eens met hare opening met de wol gelijk komen .",FLORA
BHL_7_sample_Dutch_19.0.txt_26720-26870,cephalium,"Ik vermeldde reeds , dat de bloemen op het cephalium nu eens min of meer buiten de wol uitsteken , dan eens met hare opening met de wol gelijk komen .",FLORA
BHL_7_sample_Dutch_19.0.txt_26720-26870,wol,"Ik vermeldde reeds , dat de bloemen op het cephalium nu eens min of meer buiten de wol uitsteken , dan eens met hare opening met de wol gelijk komen .",FLORA
BHL_7_sample_Dutch_19.0.txt_26720-26870,wol,"Ik vermeldde reeds , dat de bloemen op het cephalium nu eens min of meer buiten de wol uitsteken , dan eens met hare opening met de wol gelijk komen .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,bloemen,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,ce¬ phalium,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,wol,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,wol,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,bloemen,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,borstels,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27050-27424,wol,"Wat ik echter bloeiend zag , deed mij vermoeden , dat , in geval de bloemen in een deel van het ce¬ phalium , waar de borstels niet boven de wol uitsteken , ontstaan , zij dan ook zelve slechts tot de oppervlakte van die wol reiken ; en dat , waar 7 2 de bloemen tusschen uitstekende borstels gevormd worden , zij ook zelve tot op de hoogte van deze boven de wol uitsteken .",FLORA
BHL_7_sample_Dutch_19.0.txt_27425-27657,bloem,"Het zou niet onbelangrijk zijn na te gaan , of dit een algemeene regel is , en dus kan worden aangenomen , dat de hoogte der bloem en de hoogte der haar tegen uitwendige beleedigingen beschermende borstels met elkander samenhangen .",FLORA
BHL_7_sample_Dutch_19.0.txt_27425-27657,borstels,"Het zou niet onbelangrijk zijn na te gaan , of dit een algemeene regel is , en dus kan worden aangenomen , dat de hoogte der bloem en de hoogte der haar tegen uitwendige beleedigingen beschermende borstels met elkander samenhangen .",FLORA
DBNL-10_sample20 (1).txt_1533-1595,platanen,Grotendeels is het een lijnrechte allee van 4 rijen platanen .,FLORA
DBNL-10_sample20 (1).txt_1733-1826,tuin,"Eerst gingen wij in de tuin van het slot wandelen , die zeer groot en heerlijk aangelegd is .",FLORA
DBNL-10_sample20 (1).txt_2135-2537,manzo restretto,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FAUNA
DBNL-10_sample20 (1).txt_2135-2537,ossevlees,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FAUNA
DBNL-10_sample20 (1).txt_2135-2537,vitello,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FAUNA
DBNL-10_sample20 (1).txt_2135-2537,kalfsvlees,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FAUNA
DBNL-10_sample20 (1).txt_2135-2537,fungi,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FLORA
DBNL-10_sample20 (1).txt_2135-2537,champignons,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FLORA
DBNL-10_sample20 (1).txt_2674-2793,park,"Na het eten reden wij door het park rond , vast anderhalf uur lang , zo groot is dat , met hertenkamp , menagerie enz .",FLORA
DBNL-10_sample20 (1).txt_9491-9642,hout,"De Corso is een gedeelte van de boulevard , zoals te Brussel , maar oneindig fraaier , met heerlijk hout beplant en de rijlaan van een enorme breedte .",FLORA
DBNL-10_sample20 (1).txt_9729-9791,paard,In 't midden is een wacht te paard om voor de orde te zorgen .,FAUNA
DBNL-10_sample20 (1).txt_11187-11253,geel hout,Bij ieder bord liggen enige nieuwe tandestokertjes van geel hout .,FLORA
DBNL-10_sample20 (1).txt_16038-16157,paarden,"De vorstelijke familie reed met zes paarden , verder allerlei briljante equipages en vele cavaliers en dames te paard .",FAUNA
DBNL-10_sample20 (1).txt_18679-18884,oranges,"Maar de ramen die tot de grond doorlopen brengen ons op een zeer groot plat , bezet met oranges , wijngaard en allerlei bloemen , vanwaar men het heerlijke gezicht links en rechts nog veel schoner geniet .",FLORA
DBNL-10_sample20 (1).txt_18679-18884,wijngaard,"Maar de ramen die tot de grond doorlopen brengen ons op een zeer groot plat , bezet met oranges , wijngaard en allerlei bloemen , vanwaar men het heerlijke gezicht links en rechts nog veel schoner geniet .",FLORA
DBNL-10_sample20 (1).txt_18679-18884,bloemen,"Maar de ramen die tot de grond doorlopen brengen ons op een zeer groot plat , bezet met oranges , wijngaard en allerlei bloemen , vanwaar men het heerlijke gezicht links en rechts nog veel schoner geniet .",FLORA
DBNL-10_sample20 (1).txt_19433-19577,walvis,Binnenkort wil men het vol met water laten lopen ( namelijk het binnengedeelte ) en er een imitatie van een grote walvis in laten manoeuvreren .,FAUNA
DBNL-10_sample20 (1).txt_20336-20551,vruchten,"In het naar huis gaan deden wij ons nog eens te goed aan ijs , waarvan hier veel lekkere soorten zijn , bij ons onbekend , bij voorbeeld arlequino , dat is 3 soorten van verschillende kleuren en vruchten op elkaar .",FLORA
DBNL-10_sample20 (1).txt_1533-1595,platanen,Grotendeels is het een lijnrechte allee van 4 rijen platanen .,FLORA
DBNL-10_sample20 (1).txt_2135-2537,riso,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FLORA
DBNL-10_sample20 (1).txt_2135-2537,vitello,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FAUNA
DBNL-10_sample20 (1).txt_2135-2537,fungi,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FLORA
DBNL-10_sample20 (1).txt_2135-2537,champignons,"Men vraagt zuppa di riso ( rijstsoep , waarbij men een schoteltje geraspte kaas krijgt , formaggio di grano ) , dan een manzo restretto ( zeer goed stuk ossevlees ) , ook frittura bianca of di covadilla of vitello ( kalfsvlees ) bij voorbeeld con fungi ( met champignons ) , ook bottiglia del vino con pane ( fles wijn met brood ) en daarbij formaggio di Lecco , ook is pulpetta een goede kalfsragoût .",FLORA
DBNL-10_sample20 (1).txt_9729-9791,paard,In 't midden is een wacht te paard om voor de orde te zorgen .,FAUNA
DBNL-10_sample20 (1).txt_16038-16157,paard,"De vorstelijke familie reed met zes paarden , verder allerlei briljante equipages en vele cavaliers en dames te paard .",FAUNA
DBNL-10_sample20 (1).txt_18679-18884,oranges,"Maar de ramen die tot de grond doorlopen brengen ons op een zeer groot plat , bezet met oranges , wijngaard en allerlei bloemen , vanwaar men het heerlijke gezicht links en rechts nog veel schoner geniet .",FLORA
DBNL-10_sample20 (1).txt_19433-19577,walvis,Binnenkort wil men het vol met water laten lopen ( namelijk het binnengedeelte ) en er een imitatie van een grote walvis in laten manoeuvreren .,FAUNA
